event_id,user_id,timestamp,event_type,session_hash
evt_415,usr_29,2025-06-01T06:55:03Z,login,sess_268659
evt_416,usr_29,2025-04-04T09:07:03Z,login,sess_155148
evt_417,usr_29,2025-04-04T12:14:40Z,login,sess_127095
evt_418,usr_29,2025-04-06T08:49:09Z,export,sess_761402
evt_419,usr_29,2025-04-22T22:04:28Z,feature_b,sess_133526
evt_420,usr_29,2025-05-13T20:51:30Z,export,sess_376779
evt_421,usr_29,2025-04-24T20:40:37Z,feature_a,sess_944917
evt_422,usr_29,2025-05-06T18:53:39Z,feature_a,sess_734113
evt_423,usr_29,2025-04-22T03:41:41Z,feature_a,sess_161402
evt_424,usr_30,2025-04-20T22:41:50Z,feature_b,sess_500740
evt_425,usr_30,2025-05-10T21:21:08Z,feature_b,sess_932266
evt_426,usr_30,2025-05-04T08:45:30Z,feature_b,sess_655663
evt_427,usr_30,2025-05-04T19:48:22Z,feature_b,sess_648448
evt_428,usr_30,2025-04-04T10:13:21Z,feature_a,sess_146305
evt_429,usr_30,2025-05-21T02:11:00Z,login,sess_996478
evt_430,usr_30,2025-04-18T06:39:48Z,feature_a,sess_849254
evt_431,usr_30,2025-04-01T18:10:13Z,login,sess_860890
evt_432,usr_30,2025-05-27T16:05:10Z,feature_a,sess_133425
evt_433,usr_30,2025-04-18T17:45:00Z,feature_a,sess_586450
evt_434,usr_30,2025-05-16T00:01:10Z,feature_b,sess_749300
evt_435,usr_30,2025-05-13T13:43:44Z,feature_a,sess_963084
evt_436,usr_31,2025-05-09T11:13:43Z,feature_a,sess_977990
evt_437,usr_31,2025-04-21T08:17:50Z,logout,sess_970120
evt_438,usr_31,2025-06-01T07:59:00Z,feature_b,sess_275704
evt_439,usr_31,2025-05-07T04:10:14Z,feature_b,sess_377257
evt_440,usr_31,2025-05-24T02:06:21Z,feature_b,sess_237731
evt_441,usr_31,2025-04-10T06:27:50Z,logout,sess_950027
evt_442,usr_31,2025-05-11T23:59:42Z,feature_b,sess_542881
evt_443,usr_31,2025-05-13T15:36:24Z,logout,sess_826302
evt_444,usr_31,2025-04-07T06:37:32Z,login,sess_414812
evt_445,usr_31,2025-05-08T05:59:23Z,login,sess_674918
evt_446,usr_31,2025-05-01T22:01:17Z,logout,sess_107938
evt_447,usr_31,2025-05-02T12:14:00Z,feature_a,sess_406800
evt_448,usr_32,2025-04-10T02:12:01Z,feature_b,sess_826965
evt_449,usr_32,2025-04-24T03:59:42Z,login,sess_574788
evt_450,usr_32,2025-05-15T08:56:48Z,login,sess_579165
evt_451,usr_32,2025-05-04T15:35:15Z,feature_a,sess_150696
evt_452,usr_32,2025-04-12T06:31:53Z,feature_b,sess_986204
evt_453,usr_32,2025-05-21T22:42:17Z,login,sess_978481
evt_454,usr_32,2025-05-08T04:24:27Z,login,sess_329729
evt_455,usr_32,2025-04-19T20:15:33Z,login,sess_718516
evt_456,usr_32,2025-04-13T10:26:29Z,login,sess_930814
evt_457,usr_32,2025-04-10T22:02:19Z,login,sess_120009
evt_458,usr_32,2025-04-09T15:37:45Z,login,sess_567050
evt_459,usr_32,2025-05-11T21:26:33Z,feature_a,sess_707383
evt_460,usr_33,2025-05-29T06:36:51Z,login,sess_194336
evt_461,usr_33,2025-04-02T03:32:49Z,feature_b,sess_423146
evt_462,usr_33,2025-04-03T11:33:27Z,feature_a,sess_589347
evt_463,usr_33,2025-05-25T20:32:38Z,feature_b,sess_668428
evt_464,usr_33,2025-05-09T17:21:38Z,export,sess_299443
evt_465,usr_33,2025-04-11T18:55:09Z,login,sess_878247
evt_466,usr_33,2025-05-15T00:35:59Z,feature_b,sess_725374
evt_467,usr_33,2025-04-27T06:06:24Z,login,sess_878290
evt_468,usr_33,2025-05-10T06:38:02Z,feature_a,sess_246120
evt_469,usr_33,2025-04-07T02:03:57Z,login,sess_225724
evt_470,usr_33,2025-04-15T16:12:51Z,logout,sess_492386
evt_471,usr_33,2025-05-02T07:10:04Z,logout,sess_579333
evt_472,usr_34,2025-04-23T18:29:07Z,export,sess_571460
evt_473,usr_34,2025-04-13T00:39:39Z,feature_a,sess_590269
evt_474,usr_34,2025-05-29T04:30:25Z,logout,sess_217387
evt_475,usr_34,2025-04-09T18:24:19Z,login,sess_972996
evt_476,usr_34,2025-04-11T07:48:17Z,login,sess_755397
evt_477,usr_34,2025-04-13T00:51:58Z,logout,sess_568945
evt_478,usr_34,2025-04-20T18:22:50Z,login,sess_952172
evt_479,usr_34,2025-05-04T15:22:14Z,login,sess_279822
evt_480,usr_34,2025-05-26T15:33:32Z,login,sess_630848
evt_481,usr_34,2025-04-07T21:09:08Z,logout,sess_211690
evt_482,usr_34,2025-05-22T05:48:38Z,feature_b,sess_679608
evt_483,usr_34,2025-05-02T12:18:17Z,login,sess_505792
evt_484,usr_35,2025-04-22T08:20:08Z,feature_b,sess_219428
evt_485,usr_35,2025-05-17T10:51:48Z,login,sess_509252
evt_486,usr_35,2025-05-27T08:38:43Z,feature_a,sess_721019
evt_487,usr_35,2025-05-19T02:03:20Z,feature_a,sess_341974
evt_488,usr_35,2025-04-22T05:17:20Z,login,sess_716854
evt_489,usr_35,2025-05-13T21:15:18Z,login,sess_395830
evt_490,usr_35,2025-04-27T20:22:05Z,login,sess_471986
evt_491,usr_35,2025-04-09T11:40:10Z,login,sess_402222
evt_492,usr_35,2025-05-10T01:02:35Z,login,sess_788292
evt_493,usr_35,2025-04-17T16:33:10Z,login,sess_862196
evt_494,usr_35,2025-05-19T23:16:10Z,feature_a,sess_230435
evt_495,usr_35,2025-04-18T11:28:34Z,feature_a,sess_780850
evt_496,usr_36,2025-05-13T12:17:48Z,login,sess_170053
evt_497,usr_36,2025-05-27T01:08:24Z,export,sess_561202
evt_498,usr_36,2025-04-24T04:13:35Z,feature_a,sess_236173
evt_499,usr_36,2025-04-15T12:31:37Z,feature_a,sess_116759
evt_500,usr_36,2025-05-29T08:51:29Z,login,sess_753393
evt_501,usr_36,2025-04-25T13:18:37Z,login,sess_809870
evt_502,usr_36,2025-04-11T23:54:09Z,login,sess_593007
evt_503,usr_36,2025-05-08T01:49:57Z,logout,sess_757302
evt_504,usr_36,2025-04-20T23:56:32Z,logout,sess_976555
evt_505,usr_36,2025-04-06T05:47:17Z,feature_a,sess_753432
evt_506,usr_36,2025-04-16T15:22:17Z,feature_a,sess_216009
evt_507,usr_36,2025-04-22T05:17:33Z,export,sess_876398
evt_508,usr_37,2025-05-12T22:16:24Z,login,sess_137760
evt_509,usr_37,2025-04-14T14:23:53Z,login,sess_767104
evt_510,usr_37,2025-05-14T11:03:53Z,feature_a,sess_598093
evt_511,usr_37,2025-05-15T09:01:32Z,login,sess_710604
evt_512,usr_37,2025-05-26T18:04:10Z,login,sess_367002
evt_513,usr_37,2025-05-10T16:38:01Z,logout,sess_303679
evt_514,usr_37,2025-05-10T21:26:36Z,feature_b,sess_474280
evt_515,usr_37,2025-04-08T18:52:27Z,logout,sess_539778
evt_516,usr_37,2025-05-14T03:48:12Z,login,sess_200584
evt_517,usr_37,2025-04-21T23:32:24Z,feature_a,sess_803730
evt_518,usr_37,2025-04-29T07:43:49Z,feature_b,sess_412907
evt_519,usr_37,2025-05-23T11:39:40Z,logout,sess_644622
evt_520,usr_38,2025-05-29T23:53:56Z,feature_a,sess_939978
evt_521,usr_38,2025-05-28T04:27:01Z,feature_b,sess_161203
evt_522,usr_38,2025-05-23T17:38:46Z,export,sess_531032
evt_523,usr_38,2025-05-17T14:30:29Z,feature_a,sess_209650
evt_524,usr_38,2025-05-30T17:35:42Z,export,sess_787908
evt_525,usr_38,2025-05-16T04:35:50Z,logout,sess_543535
evt_526,usr_38,2025-05-02T09:44:09Z,logout,sess_500947
evt_527,usr_38,2025-05-06T17:31:05Z,login,sess_348909
evt_528,usr_38,2025-04-24T20:15:02Z,login,sess_701893
evt_529,usr_38,2025-05-13T17:30:56Z,feature_b,sess_822565
evt_530,usr_38,2025-04-26T21:32:32Z,export,sess_413223
evt_531,usr_38,2025-06-01T09:39:03Z,login,sess_980967
evt_532,usr_39,2025-05-29T02:04:42Z,export,sess_968543
evt_533,usr_39,2025-05-10T05:50:20Z,logout,sess_106825
evt_534,usr_39,2025-05-16T17:10:01Z,logout,sess_620440
evt_535,usr_39,2025-05-12T15:53:06Z,login,sess_933921
evt_536,usr_39,2025-05-08T23:21:54Z,login,sess_304056
evt_537,usr_39,2025-04-22T16:21:46Z,feature_a,sess_384880
evt_538,usr_39,2025-05-20T05:40:38Z,logout,sess_946055
evt_539,usr_39,2025-04-07T09:14:08Z,feature_a,sess_444957
evt_540,usr_39,2025-05-13T18:41:43Z,login,sess_403241
evt_541,usr_39,2025-05-05T21:39:06Z,export,sess_111023
evt_542,usr_39,2025-05-08T10:22:46Z,feature_a,sess_365395
evt_543,usr_39,2025-05-08T05:47:41Z,feature_b,sess_441123
evt_544,usr_40,2025-04-21T13:15:37Z,login,sess_393593
evt_545,usr_40,2025-04-19T03:28:34Z,feature_a,sess_763685
evt_546,usr_40,2025-05-10T02:00:44Z,login,sess_595951
evt_547,usr_40,2025-04-30T14:26:21Z,login,sess_529870
evt_548,usr_40,2025-04-26T19:04:25Z,login,sess_631951
evt_549,usr_40,2025-04-03T11:04:12Z,feature_b,sess_192292
evt_550,usr_40,2025-05-22T03:51:50Z,feature_b,sess_501157
evt_551,usr_40,2025-04-28T09:44:37Z,logout,sess_899847
evt_552,usr_40,2025-05-31T18:02:09Z,export,sess_539357
evt_553,usr_40,2025-04-11T08:43:29Z,login,sess_944830
evt_554,usr_40,2025-04-27T03:09:36Z,feature_a,sess_520654
evt_555,usr_40,2025-04-09T04:52:31Z,login,sess_521985
evt_556,usr_41,2025-05-12T19:14:26Z,logout,sess_820422
evt_557,usr_41,2025-05-16T00:59:57Z,login,sess_499345
evt_558,usr_41,2025-05-08T22:30:43Z,login,sess_733864
evt_559,usr_41,2025-05-20T17:57:49Z,feature_a,sess_172876
evt_560,usr_41,2025-04-03T18:38:16Z,export,sess_638356
evt_561,usr_41,2025-04-26T20:54:19Z,feature_b,sess_501646
evt_562,usr_41,2025-04-30T17:53:26Z,export,sess_572230
evt_563,usr_41,2025-05-13T15:08:34Z,login,sess_189134
evt_564,usr_41,2025-04-22T22:39:06Z,login,sess_240172
evt_565,usr_41,2025-05-02T15:21:07Z,feature_b,sess_539530
evt_566,usr_41,2025-05-12T01:54:53Z,login,sess_907292
evt_567,usr_41,2025-04-02T03:51:49Z,feature_b,sess_378479
evt_568,usr_42,2025-05-31T00:40:51Z,feature_a,sess_885106
evt_569,usr_42,2025-04-10T01:31:58Z,login,sess_807869
evt_570,usr_42,2025-04-23T23:28:44Z,feature_a,sess_363500
evt_571,usr_42,2025-04-27T21:38:39Z,export,sess_656002
evt_572,usr_42,2025-05-23T12:07:12Z,login,sess_452954
evt_573,usr_42,2025-04-03T02:46:04Z,login,sess_785968
evt_574,usr_42,2025-04-08T03:32:57Z,login,sess_347232
evt_575,usr_42,2025-04-25T07:48:40Z,feature_b,sess_842069
evt_576,usr_42,2025-04-26T00:05:21Z,logout,sess_858396
evt_577,usr_42,2025-05-15T11:13:05Z,login,sess_123914
evt_578,usr_42,2025-05-26T02:19:18Z,login,sess_363689
evt_579,usr_42,2025-04-20T05:41:41Z,logout,sess_398272
evt_580,usr_43,2025-05-17T18:37:49Z,login,sess_991443
evt_581,usr_43,2025-05-04T15:17:56Z,export,sess_167816
evt_582,usr_43,2025-05-22T09:51:57Z,login,sess_899480
evt_583,usr_43,2025-05-15T10:38:57Z,export,sess_761487
evt_584,usr_43,2025-05-19T06:22:02Z,feature_a,sess_791129
evt_585,usr_43,2025-04-08T01:46:13Z,feature_b,sess_897830
evt_586,usr_43,2025-05-22T00:16:00Z,feature_a,sess_900361
evt_587,usr_43,2025-05-08T12:15:43Z,login,sess_614946
evt_588,usr_43,2025-04-07T16:03:48Z,login,sess_361494
evt_589,usr_43,2025-04-03T00:32:12Z,export,sess_200952
evt_590,usr_43,2025-05-15T20:02:06Z,feature_b,sess_786885
evt_591,usr_43,2025-05-24T05:40:50Z,feature_a,sess_155189
evt_592,usr_44,2025-05-13T12:18:28Z,login,sess_401943
evt_593,usr_44,2025-05-21T18:02:47Z,login,sess_864408
evt_594,usr_44,2025-05-16T21:47:20Z,feature_b,sess_859892
evt_595,usr_44,2025-05-11T03:22:45Z,login,sess_375518
evt_596,usr_44,2025-05-19T21:42:56Z,logout,sess_974027
evt_597,usr_44,2025-05-07T05:49:02Z,login,sess_553554
evt_598,usr_44,2025-05-24T09:01:33Z,feature_a,sess_650659
evt_599,usr_44,2025-04-21T21:41:08Z,feature_b,sess_722573
evt_600,usr_44,2025-05-22T17:55:35Z,export,sess_450871
evt_601,usr_44,2025-05-15T16:39:42Z,login,sess_574069
evt_602,usr_44,2025-04-06T22:39:33Z,login,sess_885384
evt_603,usr_44,2025-04-20T04:05:07Z,logout,sess_585461
evt_604,usr_45,2025-04-08T20:50:28Z,feature_b,sess_153217
evt_605,usr_45,2025-04-28T16:07:24Z,feature_b,sess_891337
evt_606,usr_45,2025-05-21T21:55:55Z,login,sess_929537
evt_607,usr_45,2025-05-19T19:15:56Z,logout,sess_153284
evt_608,usr_45,2025-05-24T21:53:59Z,feature_b,sess_471386
evt_609,usr_45,2025-04-27T01:30:33Z,feature_b,sess_442037
evt_610,usr_45,2025-05-02T12:03:22Z,login,sess_105758
evt_611,usr_45,2025-06-01T07:08:33Z,feature_a,sess_404047
evt_612,usr_45,2025-04-23T00:26:50Z,feature_a,sess_152286
evt_613,usr_45,2025-05-23T10:49:21Z,feature_a,sess_865450
evt_614,usr_45,2025-05-03T22:00:31Z,feature_a,sess_410750
evt_615,usr_45,2025-04-04T20:13:27Z,feature_b,sess_270316
evt_616,usr_46,2025-04-10T01:17:24Z,export,sess_132250
evt_617,usr_46,2025-04-23T18:38:26Z,feature_a,sess_338314
evt_618,usr_46,2025-05-02T03:09:45Z,login,sess_804493
evt_619,usr_46,2025-04-28T08:34:05Z,login,sess_244548
evt_620,usr_46,2025-05-26T03:02:20Z,logout,sess_443529
evt_621,usr_46,2025-05-12T23:52:35Z,login,sess_950235
evt_622,usr_46,2025-05-07T09:27:44Z,login,sess_133375
evt_623,usr_46,2025-04-01T16:25:21Z,login,sess_852746
evt_624,usr_46,2025-04-10T17:27:36Z,export,sess_616133
evt_625,usr_46,2025-05-30T09:20:26Z,feature_b,sess_911136
evt_626,usr_46,2025-05-13T12:58:55Z,feature_a,sess_273244
evt_627,usr_46,2025-05-03T10:46:39Z,logout,sess_938566
evt_628,usr_47,2025-04-28T09:08:00Z,login,sess_731889
evt_629,usr_47,2025-05-05T06:24:52Z,export,sess_424164
evt_630,usr_47,2025-04-26T08:30:01Z,login,sess_923215
evt_631,usr_47,2025-04-22T22:50:00Z,login,sess_416330
evt_632,usr_47,2025-05-09T08:04:59Z,feature_a,sess_827315
evt_633,usr_47,2025-05-26T03:09:57Z,feature_b,sess_362630
evt_634,usr_47,2025-04-09T14:06:26Z,login,sess_966428
evt_635,usr_47,2025-04-03T14:04:40Z,logout,sess_952638
evt_636,usr_47,2025-04-13T16:06:07Z,feature_b,sess_584416
evt_637,usr_47,2025-05-03T21:07:00Z,feature_b,sess_562600
evt_638,usr_47,2025-05-28T19:25:42Z,login,sess_131753
evt_639,usr_47,2025-04-03T13:00:21Z,feature_a,sess_257130
evt_640,usr_48,2025-05-01T05:09:17Z,feature_b,sess_993217
evt_641,usr_48,2025-05-25T11:23:57Z,login,sess_329843
evt_642,usr_48,2025-05-16T00:52:15Z,login,sess_834256
evt_643,usr_48,2025-05-07T21:10:34Z,feature_b,sess_203867
evt_644,usr_48,2025-05-07T18:04:43Z,feature_a,sess_709189
evt_645,usr_48,2025-05-16T21:30:20Z,login,sess_528859
evt_646,usr_48,2025-05-10T11:00:36Z,login,sess_512724
evt_647,usr_48,2025-05-20T20:16:49Z,logout,sess_439500
evt_648,usr_48,2025-05-05T11:37:15Z,feature_a,sess_676298
evt_649,usr_48,2025-04-06T17:58:33Z,export,sess_433134
evt_650,usr_48,2025-04-25T22:54:55Z,feature_b,sess_335436
evt_651,usr_48,2025-05-14T19:16:43Z,export,sess_936172
evt_652,usr_49,2025-04-22T09:52:14Z,feature_a,sess_943060
evt_653,usr_49,2025-05-26T13:22:48Z,logout,sess_492661
evt_654,usr_49,2025-04-04T02:07:53Z,feature_b,sess_570138
evt_655,usr_49,2025-05-26T01:02:18Z,feature_b,sess_541530
evt_656,usr_49,2025-05-05T11:14:32Z,login,sess_515878
evt_657,usr_49,2025-05-25T21:15:34Z,login,sess_807937
evt_658,usr_49,2025-05-20T20:00:54Z,login,sess_372393
evt_659,usr_49,2025-04-29T14:43:14Z,export,sess_575205
evt_660,usr_49,2025-05-16T00:10:19Z,feature_b,sess_177653
evt_661,usr_49,2025-05-03T05:29:34Z,feature_a,sess_369780
evt_662,usr_49,2025-04-27T07:15:38Z,export,sess_602208
evt_663,usr_49,2025-04-12T16:14:47Z,logout,sess_415899
evt_664,usr_50,2025-04-03T16:14:59Z,login,sess_741855
evt_665,usr_50,2025-05-07T18:48:04Z,feature_b,sess_992770
evt_666,usr_50,2025-04-09T22:12:12Z,export,sess_338333
evt_667,usr_50,2025-05-04T05:00:54Z,export,sess_405406
evt_668,usr_50,2025-05-08T18:29:39Z,feature_b,sess_104494
evt_669,usr_50,2025-05-18T20:03:01Z,export,sess_160336
evt_670,usr_50,2025-05-11T12:09:57Z,feature_a,sess_310676
evt_671,usr_50,2025-05-16T16:27:58Z,feature_b,sess_160496
evt_672,usr_50,2025-05-11T01:07:53Z,logout,sess_287823
evt_673,usr_50,2025-05-28T02:32:02Z,feature_a,sess_583602
evt_674,usr_50,2025-05-18T09:27:27Z,login,sess_383446
evt_675,usr_50,2025-04-18T15:49:24Z,login,sess_921225
evt_676,usr_51,2025-05-12T16:47:11Z,export,sess_345757
evt_677,usr_51,2025-05-18T08:18:59Z,feature_a,sess_698665
evt_678,usr_51,2025-04-13T05:09:10Z,feature_b,sess_424119
evt_679,usr_51,2025-04-22T06:16:09Z,feature_b,sess_253707
evt_680,usr_51,2025-05-29T05:52:38Z,feature_a,sess_249362
evt_681,usr_51,2025-04-30T13:13:57Z,login,sess_154479
evt_682,usr_51,2025-04-29T14:58:57Z,logout,sess_546415
evt_683,usr_51,2025-05-03T15:00:13Z,login,sess_821001
evt_684,usr_51,2025-05-01T16:19:42Z,login,sess_949349
evt_685,usr_51,2025-05-23T02:33:39Z,export,sess_866340
evt_686,usr_51,2025-05-13T19:28:12Z,feature_a,sess_122300
evt_687,usr_51,2025-05-05T02:41:29Z,export,sess_603609
evt_688,usr_52,2025-05-03T03:28:24Z,feature_a,sess_485561
evt_689,usr_52,2025-04-12T07:58:11Z,feature_b,sess_858637
evt_690,usr_52,2025-04-24T17:10:02Z,login,sess_243725
evt_691,usr_52,2025-05-12T02:33:26Z,export,sess_908943
evt_692,usr_52,2025-04-24T11:56:07Z,login,sess_278021
evt_693,usr_52,2025-04-14T22:40:45Z,login,sess_597000
evt_694,usr_52,2025-05-08T05:28:16Z,feature_a,sess_819465
evt_695,usr_52,2025-05-09T07:38:37Z,feature_a,sess_331205
evt_696,usr_52,2025-05-08T19:02:22Z,feature_a,sess_990849
evt_697,usr_52,2025-04-03T09:45:56Z,export,sess_580207
evt_698,usr_52,2025-04-30T07:48:02Z,feature_b,sess_874804
evt_699,usr_52,2025-05-17T03:20:48Z,feature_b,sess_259234
evt_700,usr_53,2025-05-18T10:15:40Z,logout,sess_555013
evt_701,usr_53,2025-05-07T01:18:50Z,feature_b,sess_149923
evt_702,usr_53,2025-05-27T15:48:48Z,logout,sess_355853
evt_703,usr_53,2025-05-11T08:07:02Z,feature_b,sess_296939
evt_704,usr_53,2025-04-08T14:42:07Z,login,sess_297421
evt_705,usr_53,2025-04-06T17:54:07Z,login,sess_690433
evt_706,usr_53,2025-05-24T20:26:02Z,feature_a,sess_191343
evt_707,usr_53,2025-04-10T05:45:59Z,login,sess_528254
evt_708,usr_53,2025-04-22T09:11:36Z,login,sess_183284
evt_709,usr_53,2025-04-10T20:41:35Z,login,sess_382833
evt_710,usr_53,2025-04-17T06:48:03Z,feature_b,sess_314898
evt_711,usr_53,2025-04-23T19:30:57Z,feature_a,sess_620547
evt_712,usr_54,2025-04-26T04:06:34Z,feature_b,sess_817548
evt_713,usr_54,2025-04-24T07:35:19Z,login,sess_119689
evt_714,usr_54,2025-05-29T10:55:16Z,export,sess_287094
evt_715,usr_54,2025-04-09T19:21:22Z,login,sess_499724
evt_716,usr_54,2025-04-23T11:19:16Z,feature_a,sess_569227
evt_717,usr_54,2025-04-14T05:13:10Z,feature_a,sess_329306
evt_718,usr_54,2025-05-07T01:34:11Z,logout,sess_777744
evt_719,usr_54,2025-04-11T05:05:34Z,feature_b,sess_648708
evt_720,usr_54,2025-05-21T10:42:10Z,logout,sess_976727
evt_721,usr_54,2025-04-17T12:27:43Z,feature_b,sess_151189
evt_722,usr_54,2025-04-19T00:50:06Z,login,sess_847554
evt_723,usr_54,2025-04-09T16:29:59Z,feature_b,sess_216429
evt_724,usr_55,2025-05-17T17:34:48Z,login,sess_660678
evt_725,usr_55,2025-05-02T02:52:28Z,feature_a,sess_380672
evt_726,usr_55,2025-04-18T16:26:21Z,login,sess_582537
evt_727,usr_55,2025-04-06T17:48:26Z,logout,sess_517180
evt_728,usr_55,2025-04-19T20:08:21Z,feature_a,sess_279837
evt_729,usr_55,2025-04-15T18:03:11Z,feature_a,sess_981990
evt_730,usr_55,2025-05-07T02:03:14Z,feature_a,sess_293211
evt_731,usr_55,2025-04-28T04:22:29Z,login,sess_473401
evt_732,usr_55,2025-05-31T02:02:37Z,login,sess_858422
evt_733,usr_55,2025-04-11T02:08:58Z,feature_a,sess_369804
evt_734,usr_55,2025-05-22T13:39:47Z,login,sess_775110
evt_735,usr_55,2025-05-21T21:05:06Z,feature_a,sess_115156
evt_736,usr_56,2025-05-24T08:28:59Z,logout,sess_612674
evt_737,usr_56,2025-05-29T21:10:35Z,feature_b,sess_589691
evt_738,usr_56,2025-05-17T12:19:10Z,login,sess_452747
evt_739,usr_56,2025-05-11T12:36:44Z,login,sess_881640
evt_740,usr_56,2025-05-23T21:02:47Z,feature_a,sess_211935
evt_741,usr_56,2025-05-10T02:47:07Z,logout,sess_376543
evt_742,usr_56,2025-05-25T08:25:07Z,logout,sess_533982
evt_743,usr_56,2025-05-13T02:54:04Z,feature_b,sess_369356
evt_744,usr_56,2025-05-31T12:46:13Z,login,sess_466811
evt_745,usr_56,2025-05-02T13:51:05Z,feature_a,sess_651364
evt_746,usr_56,2025-05-20T19:05:41Z,login,sess_565070
evt_747,usr_56,2025-05-18T23:11:56Z,feature_b,sess_206337
evt_748,usr_57,2025-05-10T22:29:06Z,export,sess_932235
evt_749,usr_57,2025-05-11T19:59:46Z,feature_a,sess_764012
evt_750,usr_57,2025-04-11T04:16:56Z,login,sess_922849
evt_751,usr_57,2025-05-29T06:07:45Z,login,sess_240143
evt_752,usr_57,2025-04-15T12:19:16Z,login,sess_217761
evt_753,usr_57,2025-04-16T16:26:35Z,login,sess_697548
evt_754,usr_57,2025-05-27T05:11:37Z,feature_a,sess_212818
evt_755,usr_57,2025-05-09T04:12:52Z,feature_b,sess_118924
evt_756,usr_57,2025-04-10T13:00:56Z,export,sess_937047
evt_757,usr_57,2025-05-28T08:18:51Z,feature_b,sess_269094
evt_758,usr_57,2025-05-18T08:26:58Z,logout,sess_816044
evt_759,usr_57,2025-04-02T23:34:16Z,login,sess_719643
evt_760,usr_58,2025-05-30T23:51:46Z,export,sess_274837
evt_761,usr_58,2025-04-24T20:18:23Z,feature_b,sess_296150
evt_762,usr_58,2025-04-19T18:48:47Z,export,sess_256952
evt_763,usr_58,2025-04-18T21:16:25Z,login,sess_769399
evt_764,usr_58,2025-04-14T09:36:43Z,feature_b,sess_273296
evt_765,usr_58,2025-05-31T10:24:28Z,login,sess_547700
evt_766,usr_58,2025-05-05T10:32:35Z,feature_a,sess_938421
evt_767,usr_58,2025-05-17T08:09:07Z,feature_b,sess_644044
evt_768,usr_58,2025-05-20T17:01:10Z,export,sess_226197
evt_769,usr_58,2025-05-17T04:34:16Z,feature_a,sess_880311
evt_770,usr_58,2025-04-26T22:29:16Z,feature_a,sess_842193
evt_771,usr_58,2025-04-25T20:16:39Z,login,sess_868935
evt_772,usr_59,2025-05-24T13:14:41Z,login,sess_624044
evt_773,usr_59,2025-04-17T04:10:20Z,login,sess_458621
evt_774,usr_59,2025-04-28T02:33:44Z,feature_b,sess_633386
evt_775,usr_59,2025-05-10T00:37:06Z,feature_a,sess_257518
evt_776,usr_59,2025-04-07T04:27:38Z,login,sess_450540
evt_777,usr_59,2025-05-29T05:35:37Z,export,sess_104111
evt_778,usr_59,2025-04-07T21:32:32Z,login,sess_522209
evt_779,usr_59,2025-05-08T17:02:33Z,login,sess_435256
evt_780,usr_59,2025-05-30T05:54:24Z,login,sess_234885
evt_781,usr_59,2025-05-24T12:21:05Z,feature_b,sess_745818
evt_782,usr_59,2025-04-07T21:10:24Z,login,sess_371465
evt_783,usr_59,2025-05-01T07:34:36Z,feature_b,sess_908110
evt_784,usr_60,2025-04-16T06:49:35Z,login,sess_307411
evt_785,usr_60,2025-04-23T21:39:12Z,feature_a,sess_224855
evt_786,usr_60,2025-05-01T06:07:58Z,export,sess_387576
evt_787,usr_60,2025-04-11T03:01:34Z,feature_a,sess_922531
evt_788,usr_60,2025-04-10T02:10:02Z,login,sess_228645
evt_789,usr_60,2025-04-28T18:26:28Z,feature_a,sess_385033
evt_790,usr_60,2025-04-13T11:36:36Z,logout,sess_162233
evt_791,usr_60,2025-04-13T16:25:19Z,feature_b,sess_186894
evt_792,usr_60,2025-05-05T15:08:31Z,logout,sess_692025
evt_793,usr_60,2025-04-20T03:54:01Z,feature_b,sess_178691
evt_794,usr_60,2025-05-30T21:23:20Z,login,sess_314849
evt_795,usr_60,2025-04-05T06:40:24Z,login,sess_324731
evt_796,usr_61,2025-04-08T13:07:24Z,login,sess_148775
evt_797,usr_61,2025-04-03T12:58:30Z,feature_b,sess_361516
evt_798,usr_61,2025-05-22T20:37:03Z,feature_b,sess_621690
evt_799,usr_61,2025-05-17T04:02:41Z,feature_b,sess_495098
evt_800,usr_61,2025-05-22T07:31:10Z,logout,sess_353222
evt_801,usr_61,2025-05-15T04:45:26Z,login,sess_438178
evt_802,usr_61,2025-04-15T18:55:56Z,feature_b,sess_104203
evt_803,usr_61,2025-04-10T01:10:08Z,feature_b,sess_236312
evt_804,usr_61,2025-04-19T08:10:20Z,feature_b,sess_830063
evt_805,usr_61,2025-04-21T05:30:20Z,login,sess_685865
evt_806,usr_61,2025-04-21T08:06:28Z,login,sess_822229
evt_807,usr_61,2025-04-26T04:03:00Z,feature_a,sess_156241
evt_808,usr_62,2025-05-18T12:05:45Z,login,sess_344122
evt_809,usr_62,2025-05-07T16:09:07Z,feature_b,sess_130483
evt_810,usr_62,2025-05-22T18:21:30Z,feature_b,sess_233127
evt_811,usr_62,2025-04-22T15:23:52Z,login,sess_403034
evt_812,usr_62,2025-04-07T11:58:49Z,feature_a,sess_370701
evt_813,usr_62,2025-05-23T03:30:27Z,login,sess_456302
evt_814,usr_62,2025-04-16T07:31:58Z,login,sess_141606
evt_815,usr_62,2025-06-01T10:18:52Z,login,sess_804437
evt_816,usr_62,2025-05-29T14:00:56Z,login,sess_798684
evt_817,usr_62,2025-04-10T12:25:36Z,logout,sess_949362
evt_818,usr_62,2025-04-21T08:34:42Z,feature_b,sess_169901
evt_819,usr_62,2025-04-13T21:34:51Z,feature_b,sess_308534
evt_820,usr_63,2025-05-22T10:36:56Z,login,sess_945417
