tx_id,account_id,timestamp,amount,tx_type,status
tx_343,acc_30,2025-05-22T06:34:49Z,226.82,DEPOSIT,SUCCESS
tx_344,acc_30,2025-05-20T13:12:09Z,48.2,DEPOSIT,SUCCESS
tx_345,acc_30,2025-05-06T02:36:58Z,292.16,P2P,SUCCESS
tx_346,acc_30,2025-04-22T06:35:57Z,23.87,DEPOSIT,SUCCESS
tx_347,acc_30,2025-03-13T18:12:43Z,142.74,DEPOSIT,SUCCESS
tx_348,acc_30,2025-04-13T20:00:11Z,153.9,DEPOSIT,SUCCESS
tx_349,acc_30,2025-03-25T02:14:18Z,227.9,DEPOSIT,SUCCESS
tx_35,acc_3,2025-03-09T05:34:41Z,209.96,WITHDRAWAL,SUCCESS
tx_350,acc_30,2025-03-03T22:25:12Z,135.59,P2P,SUCCESS
tx_351,acc_31,2025-05-30T16:07:24Z,20.01,DEPOSIT,SUCCESS
tx_352,acc_31,2025-04-29T08:16:36Z,266.65,WITHDRAWAL,FAILED
tx_353,acc_31,2025-04-26T17:48:06Z,159.94,P2P,SUCCESS
tx_354,acc_31,2025-05-04T16:15:25Z,33.15,P2P,SUCCESS
tx_355,acc_31,2025-05-11T07:51:00Z,201.25,WITHDRAWAL,SUCCESS
tx_356,acc_31,2025-04-14T06:19:28Z,254.01,DEPOSIT,SUCCESS
tx_357,acc_31,2025-03-17T16:42:40Z,253.73,DEPOSIT,SUCCESS
tx_358,acc_31,2025-04-08T06:28:00Z,40.14,P2P,SUCCESS
tx_359,acc_31,2025-03-29T15:42:48Z,52.67,P2P,SUCCESS
tx_36,acc_3,2025-04-20T19:48:57Z,202.24,WITHDRAWAL,SUCCESS
tx_360,acc_31,2025-03-04T16:47:28Z,48.02,WITHDRAWAL,SUCCESS
tx_361,acc_32,2025-05-25T15:03:38Z,153.73,P2P,SUCCESS
tx_362,acc_32,2025-05-04T03:05:24Z,64.03,DEPOSIT,SUCCESS
tx_363,acc_32,2025-05-03T10:07:24Z,64.33,DEPOSIT,SUCCESS
tx_364,acc_32,2025-05-17T19:55:09Z,225.59,WITHDRAWAL,SUCCESS
tx_365,acc_32,2025-05-01T21:56:08Z,134.19,DEPOSIT,SUCCESS
tx_366,acc_32,2025-04-10T03:18:17Z,93.92,WITHDRAWAL,SUCCESS
tx_367,acc_32,2025-03-29T23:08:28Z,297.43,DEPOSIT,SUCCESS
tx_368,acc_32,2025-04-17T04:52:06Z,197.56,DEPOSIT,SUCCESS
tx_369,acc_32,2025-04-17T21:15:28Z,238.78,DEPOSIT,SUCCESS
tx_37,acc_4,2025-05-17T14:13:01Z,412.4,WITHDRAWAL,SUCCESS
tx_370,acc_32,2025-03-22T21:54:14Z,156.91,P2P,SUCCESS
tx_371,acc_33,2025-05-26T13:10:05Z,105.27,P2P,SUCCESS
tx_372,acc_33,2025-05-16T18:09:06Z,113.74,DEPOSIT,FAILED
tx_373,acc_33,2025-05-23T17:58:16Z,293.77,P2P,SUCCESS
tx_374,acc_33,2025-05-22T01:24:05Z,165.75,WITHDRAWAL,SUCCESS
tx_375,acc_33,2025-05-04T20:58:33Z,220.94,WITHDRAWAL,SUCCESS
tx_376,acc_33,2025-04-07T14:54:43Z,140.67,WITHDRAWAL,SUCCESS
tx_377,acc_33,2025-03-29T14:23:09Z,185.8,P2P,SUCCESS
tx_378,acc_33,2025-03-31T08:49:40Z,205.12,WITHDRAWAL,SUCCESS
tx_379,acc_33,2025-04-02T13:18:43Z,181.48,DEPOSIT,SUCCESS
tx_38,acc_4,2025-05-21T06:34:01Z,501.43,WITHDRAWAL,SUCCESS
tx_380,acc_33,2025-03-19T07:56:17Z,264.7,DEPOSIT,SUCCESS
tx_381,acc_34,2025-05-31T20:35:44Z,92.34,WITHDRAWAL,SUCCESS
tx_382,acc_34,2025-04-28T05:20:20Z,92.83,WITHDRAWAL,SUCCESS
tx_383,acc_34,2025-05-09T21:34:22Z,250.39,DEPOSIT,SUCCESS
tx_384,acc_34,2025-04-26T05:47:16Z,31.02,DEPOSIT,SUCCESS
tx_385,acc_34,2025-05-12T20:40:17Z,123.48,P2P,SUCCESS
tx_386,acc_34,2025-04-09T00:36:11Z,235.1,P2P,SUCCESS
tx_387,acc_34,2025-03-27T09:55:54Z,244.02,WITHDRAWAL,SUCCESS
tx_388,acc_34,2025-03-25T01:21:04Z,66.81,DEPOSIT,SUCCESS
tx_389,acc_34,2025-03-29T18:24:21Z,281.46,WITHDRAWAL,SUCCESS
tx_39,acc_4,2025-05-17T12:59:35Z,196.05,WITHDRAWAL,SUCCESS
tx_390,acc_34,2025-03-24T23:31:44Z,254.59,DEPOSIT,SUCCESS
tx_391,acc_35,2025-05-25T16:05:26Z,143.81,WITHDRAWAL,SUCCESS
tx_392,acc_35,2025-05-02T07:52:30Z,91.99,WITHDRAWAL,SUCCESS
tx_393,acc_35,2025-05-20T10:48:31Z,197.64,DEPOSIT,SUCCESS
tx_394,acc_35,2025-05-23T04:25:46Z,263.68,WITHDRAWAL,SUCCESS
tx_395,acc_35,2025-05-20T21:38:14Z,73.51,WITHDRAWAL,SUCCESS
tx_396,acc_35,2025-03-18T22:44:50Z,152.78,DEPOSIT,SUCCESS
tx_397,acc_35,2025-03-24T12:42:52Z,103.8,WITHDRAWAL,SUCCESS
tx_398,acc_35,2025-04-21T20:06:55Z,53.97,DEPOSIT,SUCCESS
tx_399,acc_35,2025-04-05T10:33:00Z,95.93,DEPOSIT,SUCCESS
tx_4,acc_1,2025-05-21T11:52:06Z,393.91,P2P,FAILED
tx_40,acc_4,2025-05-23T12:41:47Z,462.25,WITHDRAWAL,SUCCESS
tx_400,acc_35,2025-04-08T17:16:56Z,39.66,P2P,SUCCESS
tx_401,acc_36,2025-05-29T01:44:40Z,154.0,WITHDRAWAL,SUCCESS
tx_402,acc_36,2025-05-07T04:51:07Z,251.41,P2P,SUCCESS
tx_403,acc_36,2025-05-01T02:07:09Z,229.84,DEPOSIT,SUCCESS
tx_404,acc_36,2025-04-29T20:00:44Z,174.6,DEPOSIT,SUCCESS
tx_405,acc_36,2025-05-17T17:36:36Z,285.27,DEPOSIT,SUCCESS
tx_406,acc_36,2025-03-11T02:19:03Z,246.18,P2P,SUCCESS
tx_407,acc_36,2025-03-30T04:13:59Z,64.86,DEPOSIT,SUCCESS
tx_408,acc_36,2025-03-31T13:20:56Z,290.21,WITHDRAWAL,SUCCESS
tx_409,acc_36,2025-04-12T02:05:55Z,250.56,WITHDRAWAL,SUCCESS
tx_41,acc_4,2025-05-17T06:10:17Z,264.52,P2P,FAILED
tx_410,acc_36,2025-03-24T22:53:45Z,183.34,P2P,SUCCESS
tx_411,acc_37,2025-05-28T18:26:21Z,157.24,P2P,SUCCESS
tx_412,acc_37,2025-05-10T16:37:32Z,24.0,DEPOSIT,FAILED
tx_413,acc_37,2025-05-23T03:40:34Z,195.23,DEPOSIT,SUCCESS
tx_414,acc_37,2025-05-11T12:11:52Z,98.53,P2P,SUCCESS
tx_415,acc_37,2025-04-26T05:57:34Z,252.81,WITHDRAWAL,SUCCESS
tx_416,acc_37,2025-04-05T13:47:35Z,254.6,DEPOSIT,SUCCESS
tx_417,acc_37,2025-03-26T03:44:29Z,221.24,DEPOSIT,SUCCESS
tx_418,acc_37,2025-03-16T11:48:54Z,96.66,P2P,SUCCESS
tx_419,acc_37,2025-04-21T21:56:36Z,171.69,P2P,SUCCESS
tx_42,acc_4,2025-04-27T02:31:56Z,154.66,WITHDRAWAL,SUCCESS
tx_420,acc_37,2025-04-05T11:40:32Z,241.87,WITHDRAWAL,SUCCESS
tx_421,acc_38,2025-05-26T18:47:51Z,285.91,WITHDRAWAL,FAILED
tx_422,acc_38,2025-04-27T18:03:58Z,134.38,P2P,SUCCESS
tx_423,acc_38,2025-04-29T12:45:46Z,205.96,DEPOSIT,SUCCESS
tx_424,acc_38,2025-05-04T07:42:02Z,36.77,WITHDRAWAL,SUCCESS
tx_425,acc_38,2025-05-22T16:01:37Z,210.19,WITHDRAWAL,SUCCESS
tx_426,acc_38,2025-03-26T09:45:02Z,68.35,P2P,SUCCESS
tx_427,acc_38,2025-03-12T02:58:21Z,171.12,P2P,SUCCESS
tx_428,acc_38,2025-04-17T22:05:56Z,203.72,P2P,SUCCESS
tx_429,acc_38,2025-03-16T22:52:29Z,181.48,DEPOSIT,SUCCESS
tx_43,acc_4,2025-04-29T09:14:19Z,219.56,P2P,FAILED
tx_430,acc_38,2025-03-12T06:19:16Z,240.68,DEPOSIT,SUCCESS
tx_431,acc_39,2025-05-28T21:11:29Z,129.69,WITHDRAWAL,SUCCESS
tx_432,acc_39,2025-05-15T16:50:15Z,229.16,P2P,SUCCESS
tx_433,acc_39,2025-05-20T05:18:22Z,92.2,DEPOSIT,SUCCESS
tx_434,acc_39,2025-05-12T12:22:06Z,274.28,P2P,SUCCESS
tx_435,acc_39,2025-05-09T22:32:13Z,64.27,P2P,SUCCESS
tx_436,acc_39,2025-04-05T17:03:57Z,183.5,P2P,SUCCESS
tx_437,acc_39,2025-03-28T23:20:08Z,214.67,P2P,SUCCESS
tx_438,acc_39,2025-04-05T17:03:58Z,120.75,WITHDRAWAL,SUCCESS
tx_439,acc_39,2025-03-02T16:30:03Z,106.84,DEPOSIT,SUCCESS
tx_44,acc_4,2025-05-04T00:36:53Z,77.07,WITHDRAWAL,SUCCESS
tx_440,acc_39,2025-04-06T18:28:21Z,250.14,WITHDRAWAL,SUCCESS
tx_441,acc_40,2025-05-31T15:27:39Z,281.25,WITHDRAWAL,SUCCESS
tx_442,acc_40,2025-05-13T13:30:30Z,208.19,DEPOSIT,SUCCESS
tx_443,acc_40,2025-05-23T03:31:30Z,171.8,DEPOSIT,SUCCESS
tx_444,acc_40,2025-05-23T13:18:05Z,69.08,P2P,SUCCESS
tx_445,acc_40,2025-05-03T19:05:52Z,244.73,P2P,SUCCESS
tx_446,acc_40,2025-03-23T05:23:11Z,87.07,P2P,SUCCESS
tx_447,acc_40,2025-04-06T12:17:02Z,88.64,DEPOSIT,SUCCESS
tx_448,acc_40,2025-03-26T01:12:48Z,76.93,WITHDRAWAL,SUCCESS
tx_449,acc_40,2025-04-19T05:15:16Z,152.57,P2P,SUCCESS
tx_45,acc_4,2025-03-13T15:58:13Z,150.03,P2P,SUCCESS
tx_450,acc_40,2025-03-21T06:42:28Z,110.29,DEPOSIT,SUCCESS
tx_451,acc_41,2025-05-29T12:17:47Z,165.72,WITHDRAWAL,SUCCESS
tx_452,acc_41,2025-05-08T02:17:04Z,133.38,P2P,FAILED
tx_453,acc_41,2025-05-04T09:52:17Z,28.99,DEPOSIT,SUCCESS
tx_454,acc_41,2025-04-25T19:18:00Z,105.36,WITHDRAWAL,SUCCESS
tx_455,acc_41,2025-05-03T10:09:10Z,143.99,WITHDRAWAL,SUCCESS
tx_456,acc_41,2025-03-05T02:18:18Z,204.64,P2P,SUCCESS
tx_457,acc_41,2025-04-23T14:21:57Z,181.17,WITHDRAWAL,SUCCESS
tx_458,acc_41,2025-03-05T03:25:31Z,152.94,DEPOSIT,SUCCESS
tx_459,acc_41,2025-04-16T01:24:51Z,74.67,P2P,SUCCESS
tx_46,acc_4,2025-03-19T22:08:08Z,142.82,P2P,FAILED
tx_460,acc_41,2025-03-21T17:31:32Z,139.24,DEPOSIT,SUCCESS
tx_461,acc_42,2025-05-28T23:28:43Z,291.84,DEPOSIT,SUCCESS
tx_462,acc_42,2025-05-16T07:58:38Z,225.39,DEPOSIT,SUCCESS
tx_463,acc_42,2025-05-22T10:06:46Z,227.52,DEPOSIT,SUCCESS
tx_464,acc_42,2025-05-12T18:18:18Z,96.33,WITHDRAWAL,SUCCESS
tx_465,acc_42,2025-05-23T22:32:56Z,154.56,WITHDRAWAL,SUCCESS
tx_466,acc_42,2025-03-18T09:24:58Z,276.73,WITHDRAWAL,SUCCESS
tx_467,acc_42,2025-03-07T14:18:18Z,43.89,DEPOSIT,SUCCESS
tx_468,acc_42,2025-03-05T10:51:24Z,261.91,P2P,SUCCESS
tx_469,acc_42,2025-04-07T20:00:57Z,177.13,DEPOSIT,SUCCESS
tx_47,acc_4,2025-03-24T13:28:55Z,297.98,P2P,SUCCESS
tx_470,acc_42,2025-04-06T22:24:46Z,274.8,P2P,SUCCESS
tx_471,acc_43,2025-05-30T10:45:16Z,182.24,WITHDRAWAL,SUCCESS
tx_472,acc_43,2025-05-20T04:06:03Z,93.75,P2P,SUCCESS
tx_473,acc_43,2025-05-11T10:38:09Z,101.55,DEPOSIT,SUCCESS
tx_474,acc_43,2025-05-18T09:58:26Z,96.89,P2P,SUCCESS
tx_475,acc_43,2025-04-27T22:38:28Z,173.18,WITHDRAWAL,SUCCESS
tx_476,acc_43,2025-03-16T12:50:48Z,201.16,DEPOSIT,SUCCESS
tx_477,acc_43,2025-04-18T10:51:58Z,77.33,DEPOSIT,SUCCESS
tx_478,acc_43,2025-04-17T10:05:59Z,202.4,P2P,FAILED
tx_479,acc_43,2025-04-08T10:21:32Z,297.41,WITHDRAWAL,SUCCESS
tx_48,acc_4,2025-03-24T14:49:38Z,150.37,P2P,SUCCESS
tx_480,acc_43,2025-03-31T15:32:51Z,274.41,P2P,SUCCESS
tx_481,acc_44,2025-05-27T15:01:24Z,140.97,DEPOSIT,SUCCESS
tx_482,acc_44,2025-05-07T18:54:08Z,116.95,DEPOSIT,SUCCESS
tx_483,acc_44,2025-05-07T23:45:38Z,297.67,WITHDRAWAL,SUCCESS
tx_484,acc_44,2025-05-03T06:53:00Z,74.22,P2P,SUCCESS
tx_485,acc_44,2025-05-15T06:37:58Z,298.94,WITHDRAWAL,SUCCESS
tx_486,acc_44,2025-04-23T22:30:24Z,52.16,WITHDRAWAL,SUCCESS
tx_487,acc_44,2025-04-21T10:36:48Z,242.59,WITHDRAWAL,SUCCESS
tx_488,acc_44,2025-04-18T22:35:16Z,57.04,DEPOSIT,SUCCESS
tx_489,acc_44,2025-03-06T06:13:07Z,224.83,WITHDRAWAL,SUCCESS
tx_49,acc_5,2025-05-22T13:52:52Z,332.86,WITHDRAWAL,SUCCESS
tx_490,acc_44,2025-04-21T11:42:37Z,87.35,WITHDRAWAL,SUCCESS
tx_491,acc_45,2025-05-28T09:59:20Z,32.89,P2P,SUCCESS
tx_492,acc_45,2025-05-23T17:02:34Z,44.28,DEPOSIT,SUCCESS
tx_493,acc_45,2025-05-09T19:21:33Z,91.82,DEPOSIT,SUCCESS
tx_494,acc_45,2025-05-03T09:09:06Z,255.86,DEPOSIT,SUCCESS
tx_495,acc_45,2025-04-26T21:33:57Z,82.96,DEPOSIT,SUCCESS
tx_496,acc_45,2025-03-24T19:19:08Z,218.17,DEPOSIT,SUCCESS
tx_497,acc_45,2025-03-29T08:16:00Z,32.25,P2P,SUCCESS
tx_498,acc_45,2025-03-18T18:09:47Z,150.71,P2P,SUCCESS
tx_499,acc_45,2025-04-13T18:31:54Z,43.05,P2P,SUCCESS
tx_5,acc_1,2025-05-02T05:36:04Z,240.47,DEPOSIT,SUCCESS
tx_50,acc_5,2025-05-22T01:37:02Z,495.29,WITHDRAWAL,SUCCESS
tx_500,acc_45,2025-03-12T09:22:40Z,161.78,DEPOSIT,SUCCESS
tx_501,acc_46,2025-05-26T16:31:32Z,51.24,P2P,SUCCESS
tx_502,acc_46,2025-04-25T08:16:37Z,102.27,DEPOSIT,SUCCESS
tx_503,acc_46,2025-05-20T02:14:57Z,63.05,DEPOSIT,FAILED
tx_504,acc_46,2025-04-24T19:38:00Z,145.53,DEPOSIT,SUCCESS
tx_505,acc_46,2025-05-14T22:09:32Z,56.81,P2P,SUCCESS
tx_506,acc_46,2025-03-11T16:52:25Z,87.68,WITHDRAWAL,SUCCESS
tx_507,acc_46,2025-04-23T00:21:02Z,284.04,WITHDRAWAL,SUCCESS
tx_508,acc_46,2025-04-21T08:55:48Z,39.85,P2P,SUCCESS
tx_509,acc_46,2025-04-14T13:07:24Z,37.34,WITHDRAWAL,SUCCESS
tx_51,acc_5,2025-05-17T21:43:13Z,376.19,WITHDRAWAL,SUCCESS
tx_510,acc_46,2025-04-21T10:26:26Z,69.51,WITHDRAWAL,SUCCESS
tx_511,acc_47,2025-05-26T00:10:34Z,86.85,DEPOSIT,SUCCESS
tx_512,acc_47,2025-04-28T02:26:35Z,224.96,P2P,SUCCESS
tx_513,acc_47,2025-05-02T14:16:03Z,119.5,DEPOSIT,SUCCESS
tx_514,acc_47,2025-05-04T20:46:46Z,45.07,P2P,SUCCESS
tx_515,acc_47,2025-05-07T12:20:34Z,244.2,DEPOSIT,SUCCESS
tx_516,acc_47,2025-04-03T20:56:54Z,242.83,P2P,SUCCESS
tx_517,acc_47,2025-04-01T21:27:46Z,47.46,DEPOSIT,SUCCESS
tx_518,acc_47,2025-04-20T16:05:53Z,82.56,WITHDRAWAL,SUCCESS
tx_519,acc_47,2025-03-10T10:13:00Z,240.89,DEPOSIT,SUCCESS
tx_52,acc_5,2025-05-22T10:45:39Z,499.56,WITHDRAWAL,SUCCESS
tx_520,acc_47,2025-03-10T08:02:32Z,79.89,DEPOSIT,SUCCESS
tx_521,acc_48,2025-05-25T04:56:45Z,126.54,WITHDRAWAL,SUCCESS
tx_522,acc_48,2025-04-24T22:59:47Z,238.5,P2P,SUCCESS
tx_523,acc_48,2025-05-07T05:35:39Z,146.61,DEPOSIT,SUCCESS
tx_524,acc_48,2025-05-15T18:47:32Z,135.49,DEPOSIT,SUCCESS
tx_525,acc_48,2025-05-19T18:31:12Z,276.26,DEPOSIT,SUCCESS
tx_526,acc_48,2025-03-20T00:58:52Z,59.84,DEPOSIT,SUCCESS
tx_527,acc_48,2025-04-07T12:55:11Z,172.99,P2P,SUCCESS
tx_528,acc_48,2025-04-08T06:44:17Z,144.52,P2P,SUCCESS
tx_529,acc_48,2025-04-08T20:17:50Z,55.14,WITHDRAWAL,FAILED
tx_53,acc_5,2025-05-06T03:10:21Z,275.52,DEPOSIT,SUCCESS
tx_530,acc_48,2025-03-31T13:46:59Z,274.01,WITHDRAWAL,SUCCESS
tx_531,acc_49,2025-05-31T05:26:34Z,55.07,DEPOSIT,SUCCESS
tx_532,acc_49,2025-05-08T18:43:29Z,178.82,P2P,SUCCESS
tx_533,acc_49,2025-05-04T13:00:05Z,195.51,DEPOSIT,SUCCESS
tx_534,acc_49,2025-05-02T01:26:38Z,238.15,P2P,SUCCESS
tx_535,acc_49,2025-05-13T16:19:41Z,52.05,WITHDRAWAL,SUCCESS
tx_536,acc_49,2025-03-12T22:56:29Z,20.16,DEPOSIT,SUCCESS
tx_537,acc_49,2025-04-16T23:51:46Z,284.92,DEPOSIT,SUCCESS
tx_538,acc_49,2025-04-16T14:58:21Z,89.32,WITHDRAWAL,SUCCESS
tx_539,acc_49,2025-03-04T05:35:48Z,45.89,DEPOSIT,SUCCESS
tx_54,acc_5,2025-05-11T17:28:43Z,261.65,P2P,FAILED
tx_540,acc_49,2025-03-23T07:02:56Z,111.2,DEPOSIT,SUCCESS
tx_541,acc_50,2025-05-25T19:14:37Z,114.26,P2P,SUCCESS
tx_542,acc_50,2025-05-13T16:26:45Z,290.94,WITHDRAWAL,SUCCESS
tx_543,acc_50,2025-05-18T15:29:13Z,41.56,P2P,SUCCESS
tx_544,acc_50,2025-05-10T22:01:26Z,33.1,WITHDRAWAL,SUCCESS
tx_545,acc_50,2025-05-23T00:52:52Z,32.56,P2P,SUCCESS
tx_546,acc_50,2025-04-16T08:40:47Z,120.57,DEPOSIT,SUCCESS
tx_547,acc_50,2025-04-04T17:03:58Z,238.83,P2P,SUCCESS
tx_548,acc_50,2025-04-10T07:37:01Z,179.78,P2P,FAILED
tx_549,acc_50,2025-04-20T11:04:11Z,59.75,DEPOSIT,SUCCESS
tx_55,acc_5,2025-05-14T01:19:13Z,159.34,DEPOSIT,SUCCESS
tx_550,acc_50,2025-03-26T03:31:44Z,27.58,DEPOSIT,SUCCESS
tx_551,acc_51,2025-05-26T21:55:06Z,89.42,DEPOSIT,SUCCESS
tx_552,acc_51,2025-04-30T22:57:29Z,231.94,WITHDRAWAL,SUCCESS
tx_553,acc_51,2025-05-21T09:01:51Z,211.98,DEPOSIT,SUCCESS
tx_554,acc_51,2025-05-09T22:45:49Z,46.8,P2P,SUCCESS
tx_555,acc_51,2025-05-07T07:38:59Z,168.3,P2P,SUCCESS
tx_556,acc_51,2025-03-29T17:32:45Z,45.91,DEPOSIT,SUCCESS
tx_557,acc_51,2025-04-07T22:43:53Z,202.18,DEPOSIT,SUCCESS
tx_558,acc_51,2025-04-10T18:25:38Z,192.55,WITHDRAWAL,SUCCESS
tx_559,acc_51,2025-04-14T07:43:15Z,291.28,P2P,SUCCESS
tx_56,acc_5,2025-05-08T10:52:18Z,172.76,WITHDRAWAL,SUCCESS
tx_560,acc_51,2025-03-26T07:18:56Z,160.35,DEPOSIT,SUCCESS
tx_561,acc_52,2025-05-30T14:35:46Z,23.83,DEPOSIT,SUCCESS
tx_562,acc_52,2025-05-01T11:06:22Z,198.19,P2P,SUCCESS
tx_563,acc_52,2025-05-09T07:52:05Z,63.18,WITHDRAWAL,SUCCESS
tx_564,acc_52,2025-04-27T01:53:43Z,278.04,DEPOSIT,SUCCESS
tx_565,acc_52,2025-04-29T08:59:25Z,34.94,DEPOSIT,SUCCESS
tx_566,acc_52,2025-04-20T19:06:15Z,165.05,DEPOSIT,SUCCESS
tx_567,acc_52,2025-03-14T15:13:10Z,207.93,P2P,SUCCESS
tx_568,acc_52,2025-03-22T12:16:28Z,203.54,DEPOSIT,SUCCESS
tx_569,acc_52,2025-03-16T23:09:54Z,58.65,DEPOSIT,SUCCESS
tx_57,acc_5,2025-04-08T01:55:45Z,115.27,WITHDRAWAL,SUCCESS
tx_570,acc_52,2025-04-05T05:07:56Z,104.21,WITHDRAWAL,FAILED
tx_571,acc_53,2025-05-26T15:24:33Z,21.92,WITHDRAWAL,SUCCESS
tx_572,acc_53,2025-04-29T04:12:00Z,198.87,DEPOSIT,SUCCESS
tx_573,acc_53,2025-04-29T21:34:21Z,188.31,WITHDRAWAL,SUCCESS
tx_574,acc_53,2025-05-24T02:45:59Z,270.15,WITHDRAWAL,SUCCESS
tx_575,acc_53,2025-05-11T12:41:08Z,34.3,P2P,SUCCESS
tx_576,acc_53,2025-04-12T01:03:45Z,99.67,DEPOSIT,SUCCESS
tx_577,acc_53,2025-03-30T16:06:20Z,72.5,DEPOSIT,SUCCESS
tx_578,acc_53,2025-04-16T13:11:52Z,273.34,P2P,SUCCESS
tx_579,acc_53,2025-04-07T02:04:17Z,143.84,DEPOSIT,SUCCESS
tx_58,acc_5,2025-04-22T17:40:16Z,103.45,DEPOSIT,SUCCESS
tx_580,acc_53,2025-03-16T11:36:31Z,123.01,DEPOSIT,SUCCESS
tx_581,acc_54,2025-05-27T22:43:50Z,229.86,WITHDRAWAL,SUCCESS
tx_582,acc_54,2025-05-02T00:31:39Z,107.44,P2P,SUCCESS
tx_583,acc_54,2025-05-06T07:06:49Z,29.71,DEPOSIT,SUCCESS
tx_584,acc_54,2025-04-28T21:43:11Z,197.57,WITHDRAWAL,SUCCESS
tx_585,acc_54,2025-05-15T21:09:54Z,193.3,WITHDRAWAL,SUCCESS
tx_586,acc_54,2025-03-29T06:01:16Z,257.03,DEPOSIT,SUCCESS
tx_587,acc_54,2025-03-18T10:31:11Z,208.82,DEPOSIT,SUCCESS
tx_588,acc_54,2025-03-19T00:32:33Z,252.48,WITHDRAWAL,SUCCESS
tx_589,acc_54,2025-03-14T02:15:54Z,131.41,WITHDRAWAL,SUCCESS
tx_59,acc_5,2025-03-07T17:55:45Z,196.95,P2P,FAILED
tx_590,acc_54,2025-04-10T19:48:20Z,152.94,WITHDRAWAL,SUCCESS
tx_591,acc_55,2025-05-28T14:56:20Z,295.93,P2P,SUCCESS
tx_592,acc_55,2025-04-30T04:57:58Z,137.28,DEPOSIT,SUCCESS
tx_593,acc_55,2025-04-30T08:45:37Z,125.81,P2P,SUCCESS
tx_594,acc_55,2025-05-03T09:10:36Z,158.14,P2P,FAILED
tx_595,acc_55,2025-05-14T12:43:23Z,212.66,WITHDRAWAL,SUCCESS
tx_596,acc_55,2025-04-16T09:39:15Z,58.74,WITHDRAWAL,SUCCESS
tx_597,acc_55,2025-04-21T14:22:31Z,91.56,P2P,SUCCESS
tx_598,acc_55,2025-03-14T15:29:29Z,144.27,DEPOSIT,SUCCESS
tx_599,acc_55,2025-04-07T09:50:07Z,180.57,DEPOSIT,SUCCESS
tx_6,acc_1,2025-04-28T19:50:11Z,146.11,P2P,FAILED
tx_60,acc_5,2025-03-18T21:53:36Z,238.7,P2P,FAILED
tx_600,acc_55,2025-04-06T10:33:17Z,133.79,WITHDRAWAL,SUCCESS
tx_601,acc_56,2025-05-27T11:04:35Z,230.57,WITHDRAWAL,SUCCESS
tx_602,acc_56,2025-05-21T20:59:25Z,135.18,DEPOSIT,SUCCESS
tx_603,acc_56,2025-05-15T05:28:07Z,281.69,DEPOSIT,SUCCESS
tx_604,acc_56,2025-05-11T05:18:26Z,49.97,P2P,SUCCESS
tx_605,acc_56,2025-05-08T14:19:37Z,171.3,DEPOSIT,SUCCESS
tx_606,acc_56,2025-04-11T04:17:48Z,219.74,DEPOSIT,SUCCESS
tx_607,acc_56,2025-03-03T21:24:59Z,111.92,DEPOSIT,SUCCESS
tx_608,acc_56,2025-03-31T11:32:25Z,156.54,DEPOSIT,SUCCESS
tx_609,acc_56,2025-03-26T21:54:53Z,69.6,DEPOSIT,SUCCESS
tx_61,acc_6,2025-05-24T08:18:01Z,301.38,WITHDRAWAL,SUCCESS
tx_610,acc_56,2025-03-07T10:01:15Z,217.58,P2P,SUCCESS
tx_611,acc_57,2025-05-30T15:29:05Z,231.69,P2P,SUCCESS
tx_612,acc_57,2025-04-26T15:32:31Z,126.2,DEPOSIT,SUCCESS
tx_613,acc_57,2025-04-27T07:51:19Z,80.3,DEPOSIT,SUCCESS
tx_614,acc_57,2025-05-01T14:52:59Z,214.61,DEPOSIT,SUCCESS
tx_615,acc_57,2025-05-01T11:16:23Z,36.95,WITHDRAWAL,SUCCESS
tx_616,acc_57,2025-04-19T17:11:09Z,246.83,P2P,SUCCESS
tx_617,acc_57,2025-03-07T22:12:50Z,213.65,P2P,SUCCESS
tx_618,acc_57,2025-03-10T20:06:27Z,212.6,DEPOSIT,SUCCESS
tx_619,acc_57,2025-03-14T07:52:14Z,102.66,DEPOSIT,SUCCESS
tx_62,acc_6,2025-05-20T01:32:01Z,332.92,DEPOSIT,SUCCESS
tx_620,acc_57,2025-04-04T14:49:15Z,235.82,P2P,SUCCESS
tx_621,acc_58,2025-05-31T12:37:40Z,103.53,P2P,SUCCESS
tx_622,acc_58,2025-05-17T09:04:35Z,234.2,DEPOSIT,SUCCESS
tx_623,acc_58,2025-04-25T07:14:59Z,163.94,DEPOSIT,SUCCESS
tx_624,acc_58,2025-05-20T07:58:06Z,257.42,DEPOSIT,SUCCESS
tx_625,acc_58,2025-05-20T23:40:02Z,227.87,WITHDRAWAL,SUCCESS
tx_626,acc_58,2025-03-28T13:05:58Z,64.24,WITHDRAWAL,SUCCESS
tx_627,acc_58,2025-04-05T12:14:21Z,79.11,DEPOSIT,SUCCESS
tx_628,acc_58,2025-03-06T07:22:27Z,292.76,P2P,SUCCESS
tx_629,acc_58,2025-04-17T05:42:05Z,24.34,DEPOSIT,SUCCESS
tx_63,acc_6,2025-05-23T15:22:22Z,190.62,DEPOSIT,SUCCESS
tx_630,acc_58,2025-04-12T13:03:37Z,130.51,WITHDRAWAL,SUCCESS
tx_631,acc_59,2025-05-25T14:02:33Z,49.56,P2P,SUCCESS
tx_632,acc_59,2025-05-05T09:20:06Z,257.82,DEPOSIT,SUCCESS
tx_633,acc_59,2025-05-17T12:51:56Z,233.78,P2P,SUCCESS
